"","date","user_id","type","value"
"984",2923,46,4,3
"985",781,69,2,2.6399999
"986",2019,15,4,3.879445314
"987",2503,24,4,3.76
"988",436,42,2,1.72
"989",1932,78,2,1.44
"990",2104,33,2,2.313153028
"991",2163,52,2,3.538069487
"992",4422,75,4,3
"993",3909,19,4,2.290861845
"994",2655,56,4,1.349051476
"995",2527,59,2,3.550343752
"996",2897,52,2,2
"997",4644,63,2,0.888103008
"998",3266,34,2,0.830030441
"999",2438,2,1,2.212433815
"1000",4449,52,4,1
"1001",2872,46,2,2
"1002",2112,52,4,2
"1003",3532,94,3,3
"1004",3538,90,4,1.746234655
"1005",1110,48,2,1
"1006",842,98,2,1.3416574
"1007",628,17,4,3.68
"1008",4004,46,4,3.8
"1009",3309,6,4,4
"1010",2971,13,4,1.5999999
"1011",4394,60,4,3.4
"1012",993,51,2,4
"1013",120,52,4,3.60487771
"1014",1962,12,4,2.72
"1015",4041,52,4,1
"1016",4348,64,4,4
"1017",4015,90,4,2.56
"1018",749,52,4,2.6799998
"1019",1112,80,4,1
"1020",1277,17,2,2.04
"1021",678,52,4,2
"1022",66,52,2,3.84
"1023",4031,36,4,1.926581383
"1024",4116,90,2,2.52
"1025",4119,66,4,2
"1026",3566,52,2,4
"1027",762,56,4,2.96
"1028",1115,33,2,4
"1029",922,98,1,1.76
"1030",4586,10,2,4
"1031",1850,61,2,3
"1032",2849,14,2,3.88
"1033",4180,52,4,3.741508722
"1034",4179,1,2,1
"1035",4190,10,1,1
"1036",4230,14,4,3.44
"1037",1591,73,4,0
"1038",3824,75,4,2.157099485
"1039",4405,34,2,1.8399999
"1040",2912,82,4,3.84
"1041",2015,17,4,2.647029877
"1042",3465,65,1,2.28
"1043",1882,60,4,1.04
"1044",4595,39,4,1.9200001
"1045",4001,52,4,0.035176992
"1046",1836,80,4,0.962805748
"1047",530,2,4,4
"1048",4343,66,4,3.68
"1049",1616,17,2,1.984294415
"1050",2526,52,2,3.96
"1051",3746,50,2,3.16
"1052",2958,59,4,3.208565235
"1053",4259,46,2,2.472864628
"1054",1928,17,4,1.72
"1055",4134,45,4,0.013153791
"1056",1642,17,2,2.621142864
"1057",80,50,2,1.1199999
"1058",1929,34,2,0
"1059",4459,59,2,1.461976767
"1060",1904,64,2,1.28
"1061",437,91,2,3.4
"1062",3368,14,2,1.3199999
"1063",646,90,4,3.52
"1064",3122,19,2,0.03999996
"1065",2557,78,2,3.68
"1066",3464,14,2,3.170741796
"1067",1551,52,4,0.76
"1068",946,67,4,1.1199999
"1069",2752,54,3,2.76131916
"1070",3201,83,2,2
"1071",4259,84,2,3.599705696
"1072",2392,59,4,0
"1073",2996,60,4,1.96
"1074",3685,39,4,1
"1075",4575,33,4,3
"1076",3065,39,2,3.56
"1077",2017,28,4,3.32
"1078",955,83,2,3.96
"1079",1196,23,2,3.12
"1080",4162,52,2,2.610884666
"1081",2809,90,4,1.962029934
"1082",546,17,4,1
"1083",759,17,2,2.633632183
"1084",1807,32,2,1
"1085",4297,59,2,3.68
"1086",660,68,4,1
"1087",4374,71,2,3.96
"1088",1391,34,2,1.6800001
"1089",2711,51,2,4
"1090",152,55,4,0.74399972
"1091",4574,90,2,3
"1092",2504,56,2,4
"1093",3064,75,4,3.76
"1094",2942,33,2,2.04
"1095",3706,48,2,2.44
"1096",3768,33,4,2.482489824
"1097",4350,10,2,3.399026871
"1098",2210,25,4,3.58018589
"1099",1400,50,4,2.24
"1100",785,83,4,1.468150139
"1101",48,23,2,3.96
"1102",3857,46,4,1.3199999
"1103",2584,64,4,0
"1104",2722,51,1,2.96
"1105",3146,80,4,3.966194153
"1106",3603,45,2,3.769011021
"1107",4000,95,2,0
"1108",817,39,2,2.373298168
"1109",2160,10,2,3.52
"1110",3800,59,4,2
"1111",1008,83,2,3.96
"1112",415,76,2,2.268435955
"1113",2161,10,4,2.376079082
"1114",3617,64,4,1.76
"1115",3660,17,4,3.672124386
"1116",2097,83,2,3.68
"1117",2346,23,4,1.72
"1118",3949,52,2,2.28
"1119",3330,61,4,0.897193909
"1120",1665,97,2,3.534110546
"1121",3147,81,4,3.189279795
"1122",2034,69,1,0.8399999
"1123",2542,52,2,0.549781084
"1124",1697,33,3,3.88
"1125",966,4,2,3.48
"1126",1565,64,4,3
"1127",918,12,4,2.48
"1128",4577,68,4,1.44
"1129",1159,68,4,1.290643215
"1130",3843,30,4,1
"1131",3616,30,4,1
"1132",2309,52,4,2.1599998
"1133",1162,32,2,3.682394505
"1134",3242,33,2,2.741368294
"1135",1766,57,4,0
"1136",861,30,2,0.96000004
"1137",922,52,2,1.6400001
"1138",400,92,2,1
"1139",873,23,2,3.762025595
"1140",2118,10,4,3.92
"1141",1021,12,2,0.07999992
"1142",1844,80,2,4
"1143",1944,55,4,2
"1144",25,66,4,3.92
"1145",3349,24,4,3.534110546
"1146",1969,75,4,2.604870558
"1147",1074,60,4,4
"1148",1630,98,2,0.24000001
"1149",2574,60,3,4
"1150",3276,56,4,3.705009937
"1151",3314,34,4,2.44
"1152",1680,52,2,2.166905403
"1153",4499,10,4,2.52
"1154",2315,97,2,3
"1155",2494,23,4,1.198167324
"1156",965,38,2,2.6
"1157",4300,48,2,4
"1158",2300,60,2,1
"1159",2890,64,4,2.306259155
"1160",1383,4,4,1.127761602
"1161",315,10,4,2.1599998
"1162",3981,46,2,1
"1163",1968,33,2,3
"1164",329,55,4,3.76
"1165",3438,11,4,3
"1166",2035,58,2,3.92
"1167",512,4,4,4
"1168",1972,59,4,2.3600001
"1169",4516,66,1,4
"1170",3628,59,2,1.48
"1171",4360,18,2,3.56
"1172",4430,32,2,4
"1173",4397,59,4,1.4000001
"1174",2281,26,4,0
"1175",785,97,4,1
"1176",586,32,4,4
"1177",4065,95,1,2.44
"1178",3091,17,4,0.873944044
"1179",2507,64,2,3.52
"1180",4063,52,4,0.24000001
"1181",198,66,4,3.96
"1182",243,91,2,1.981759787
"1183",1283,83,4,3
"1184",2073,39,2,0.915207624
"1185",4446,4,2,1.465508938
"1186",324,67,2,3
"1187",2466,66,1,1.9200001
"1188",1198,39,4,1.1600001
"1189",2177,39,2,2.326423168
"1190",1265,81,2,3.28
"1191",3401,59,4,3
"1192",4681,13,4,0
"1193",3247,24,2,2
"1194",3525,28,2,3.783919573
"1195",4097,81,4,0.96000004
"1196",380,17,2,0
"1197",1411,52,4,2.44914484
"1198",144,28,2,3.88
"1199",3024,74,4,0.44000006
"1200",3217,39,4,3.653976917
"1201",3780,93,2,1.64896369
"1202",2576,53,4,2.72
"1203",2948,24,4,2.8400002
"1204",1421,52,4,2.8
"1205",684,1,4,3.651929855
"1206",3925,57,4,1.48
"1207",3591,39,4,0.03999996
"1208",2136,32,2,1.8
"1209",2548,49,4,3.48
"1210",2709,71,4,1.0799999
"1211",283,66,4,2.44
"1212",389,86,4,3.8
"1213",4694,52,2,1
"1214",1167,80,2,3.76
"1215",84,67,4,2.041256428
"1216",2862,48,4,1
"1217",1074,52,2,3.693497658
"1218",3237,39,4,0.8800001
"1219",4380,10,2,3.8
"1220",2801,46,4,4
"1221",768,29,2,0.44000006
"1222",50,4,2,3.853707075
"1223",1780,97,2,1.955327511
"1224",1441,39,2,1.8800001
"1225",1800,26,1,2
"1226",1529,80,2,3.96
"1227",3284,52,2,3.132714748
"1228",4309,90,2,2.331589222
"1229",2319,13,4,2.63930583
"1230",2186,59,2,1.006506443
"1231",4370,99,4,1.9200001
"1232",697,32,2,1.6800001
"1233",2551,17,2,1.599208832
"1234",2486,52,2,1.52
"1235",4024,76,4,0.284323215
"1236",4400,17,2,3.92
"1237",4709,64,4,3.6399999
"1238",2786,94,4,4
"1239",4701,20,4,2
"1240",3069,59,2,2.106235027
"1241",1606,17,2,3.066075802
"1242",2359,65,2,4
"1243",267,68,2,1.44
"1244",3010,46,4,0.260941505
"1245",1278,92,2,1.6400001
"1246",2807,60,2,2.832270145
"1247",4597,22,4,1.52
"1248",3208,65,4,3.12
"1249",1688,27,4,4
"1250",1286,98,4,2
"1251",1981,17,2,3.591858149
"1252",4220,71,2,4
"1253",1271,90,4,3.781867743
"1254",3498,32,4,1.8
"1255",4495,24,2,3.727005482
"1256",2490,84,3,2.355260372
"1257",2222,24,4,0
"1258",4197,66,2,1.8
"1259",1581,12,4,2.3600001
"1260",3078,60,2,1.76
"1261",2070,17,1,3.027369022
"1262",602,33,1,3.3600001
"1263",137,97,4,0.03999996
"1264",1636,80,4,2.4
"1265",1442,75,1,1.3599999
"1266",4336,60,1,1.899441957
"1267",3818,17,2,3.896751881
"1268",761,50,2,1.48
"1269",2128,4,4,4
"1270",1514,17,4,3.66153717
"1271",2641,12,2,3.457108498
"1272",720,90,2,3.96
"1273",1121,17,2,1.76
"1274",1046,66,2,1.96
"1275",1771,60,2,2.24
"1276",823,14,2,3.3600001
"1277",2390,90,1,2.08
"1278",3005,69,2,3.6399999
"1279",4212,17,4,2.4
"1280",4592,64,1,1.502278328
"1281",2113,33,2,1
"1282",915,23,2,2.704202652
"1283",4677,65,4,4
"1284",4133,17,4,2.512205124
"1285",3952,19,2,3
"1286",303,86,2,2.466337204
"1287",965,52,4,3.863855362
"1288",2359,9,4,3.996716022
"1289",53,43,2,2.100498199
"1290",1490,32,4,1.791610718
"1291",4154,39,4,3.04
"1292",3455,23,4,3.534110546
"1293",4373,43,2,2.08
"1294",3553,46,3,4
"1295",1176,46,4,2.52
"1296",3793,53,4,0.55999994
"1297",1330,98,2,2.8400002
"1298",1869,90,2,2.741147995
"1299",1925,54,2,1
"1300",1797,23,3,0.946256161
"1301",1802,4,4,2.72
"1302",2665,7,2,1.857069731
"1303",4641,97,2,1.56
"1304",3152,33,2,4
"1305",2005,97,4,2
"1306",1248,90,2,3.28
"1307",3433,17,4,4
"1308",2638,18,4,1.44
"1309",2624,30,4,3.618723869
"1310",3068,75,4,1
"1311",1219,59,2,0.327749968
"1312",772,25,4,2.04
"1313",832,46,2,4
"1314",330,33,2,0.48000002
"1315",2173,82,2,1.96
"1316",3726,59,4,0.20000005
"1317",3830,12,4,2.6
"1318",202,46,4,3.76
"1319",1088,22,2,1.8399999
"1320",1127,48,2,4
"1321",2658,80,2,1
"1322",4438,46,2,3.706187725
"1323",3300,11,2,4
"1324",36,33,2,2.567929029
"1325",4187,46,2,2
"1326",3901,66,4,1
"1327",3941,20,4,1.593432903
"1328",940,57,2,2
"1329",1516,48,2,2.24
"1330",820,98,4,1.99677825
"1331",4299,52,4,1
"1332",1003,33,2,3.659539223
"1333",920,64,2,3.6399999
"1334",4002,97,4,2
"1335",84,87,2,2.568178177
"1336",2300,85,4,3.007124901
"1337",3961,39,2,2.908797264
"1338",275,46,3,1
"1339",1801,17,4,0.07999992
"1340",3993,10,4,2.822472334
"1341",2245,33,2,2.08
"1342",2421,46,2,0.03999996
"1343",2152,24,4,1.8399999
"1344",2096,45,4,0.93466115
"1345",2692,59,1,4
"1346",2313,25,4,3.56
"1347",4359,26,2,1.8399999
"1348",716,66,4,2
"1349",1231,83,4,2.052054882
"1350",23,66,1,2.256187916
"1351",2771,68,2,3.306418896
"1352",1359,73,2,1.975506544
"1353",2998,48,2,3.28
"1354",706,58,4,2.4
"1355",536,18,2,2.8400002
"1356",2788,10,2,3.606544495
"1357",2553,33,2,2
"1358",1294,7,3,0.284323215
"1359",2401,97,2,3.755035877
"1360",3405,32,4,3.864162445
"1361",4286,17,4,3.343138695
"1362",3625,75,4,1.196073532
"1363",1842,57,4,3.6399999
"1364",1970,17,4,0.20000005
"1365",1177,59,2,2.3600001
"1366",835,13,2,1.95798111
"1367",42,51,2,4
"1368",647,73,2,1.208953857
"1369",3372,51,4,2.92
"1370",4314,90,2,2.92
"1371",4698,14,4,4
"1372",4362,45,4,2
"1373",3538,14,3,1.52
"1374",2697,17,2,4
"1375",537,80,2,0.643448114
"1376",2262,52,2,2.877808332
"1377",2048,28,2,3.384988546
"1378",4309,73,4,1.52
"1379",765,52,2,2
"1380",1927,46,4,1.9200001
"1381",2749,32,1,2.827872515
"1382",3366,49,4,3.228025198
"1383",2337,80,3,4
"1384",523,7,2,3
"1385",4163,53,2,3.741109371
"1386",2506,7,2,2.52
"1387",2775,38,4,0.03999996
"1388",4561,10,2,1.9200001
"1389",508,46,2,1.8399999
"1390",296,43,4,4
"1391",1912,52,2,3.706715584
"1392",1659,26,2,0.930442095
"1393",3602,23,2,1.56
"1394",1470,56,2,1.8399999
"1395",2745,14,4,2.17874074
"1396",729,34,4,4
"1397",3195,66,4,1.976863861
"1398",3456,10,4,3.96
"1399",1618,18,4,2.12
"1400",2611,33,4,2.48
"1401",1766,34,3,3.229649544
"1402",4020,48,4,4
"1403",1274,39,2,3.723478794
"1404",1592,46,3,2.12
"1405",4136,52,4,2.442408085
"1406",2854,40,4,4
"1407",2617,33,4,0.76
"1408",3898,75,2,4
"1409",2027,14,4,3.6399999
"1410",3616,59,4,2.266943455
"1411",1284,46,2,2.08
"1412",584,65,4,3.08
"1413",936,43,2,3.76
"1414",3975,66,2,3.96
"1415",1482,25,2,2.72
"1416",2544,92,2,3.72
"1417",3514,48,4,3.853707075
"1418",658,64,4,2.12
"1419",3827,96,4,4
"1420",345,60,2,2.92
"1421",1280,68,4,1.44
"1422",2413,90,2,4
"1423",1405,46,2,3.96
"1424",1225,60,4,1
"1425",2461,33,2,1.700628757
"1426",1173,44,2,3.92
"1427",900,39,3,1.6400001
"1428",2635,28,4,2.128079176
"1429",4546,66,2,3.086669207
"1430",4219,90,3,3.96
"1431",865,90,2,1.72
"1432",760,44,4,3.88
"1433",2733,90,3,1.739900351
"1434",3912,55,4,2.56
"1435",2840,33,4,0.68000007
"1436",2302,59,2,3.003801823
"1437",4182,54,4,2.253435612
"1438",3377,85,2,3.24
"1439",3981,97,2,3.605517387
"1440",992,3,4,1.2
"1441",4521,17,4,3.224822998
"1442",3543,90,4,3.656131268
"1443",4103,60,2,2.72
"1444",3979,75,2,1.6400001
"1445",588,75,3,2.22025156
"1446",4576,49,2,3.259688377
"1447",1037,43,2,2.28
"1448",2219,78,2,4
"1449",2080,52,4,1.8399999
"1450",2262,24,4,2.04
"1451",4555,33,2,1.24
"1452",1747,1,4,1
"1453",3692,38,4,3
"1454",2747,21,2,0.367567778
"1455",1979,66,4,3.693138123
"1456",1553,48,2,2
"1457",4503,17,3,2.300737858
"1458",2286,59,4,1
"1459",1889,26,2,1.628918648
"1460",4169,69,2,3.6
"1461",442,88,2,4
"1462",4079,32,4,4
"1463",443,60,4,0.724170923
"1464",1099,78,1,1.96
"1465",2889,10,4,3.911349535
"1466",1440,17,2,4
"1467",1345,53,4,2.001997709
"1468",14,48,4,3.94635582
"1469",4242,93,4,3.96
"1470",3478,19,2,3.628267527
"1471",2634,19,2,2.76
"1472",440,33,1,3.92
"1473",4565,52,2,2.582494736
"1474",4494,98,2,0.07999992
"1475",2593,39,2,0.03999996
"1476",2948,52,2,4
"1477",3079,68,4,3.32
"1478",3500,52,4,4
"1479",3368,96,4,2.41876936
"1480",2226,95,4,1.3599999
"1481",3248,89,2,1.3599999
"1482",2767,65,4,3.895859241
"1483",1998,52,2,1.72
"1484",983,84,4,3.040328264
"1485",378,33,4,3.28
"1486",1682,74,2,1.9200001
"1487",2343,59,4,1.56
"1488",2106,33,4,1.6800001
"1489",2002,10,1,3.16
"1490",3241,60,2,1.4000001
"1491",2434,52,3,1.52
"1492",2766,32,2,2.6399999
"1493",3464,84,2,1
"1494",3736,36,4,4
"1495",3619,23,3,0
"1496",467,4,4,0.384444952
"1497",4017,10,2,3.383891582
"1498",4087,9,2,4
"1499",3136,33,4,2
"1500",409,33,4,0.03999996
"1501",4249,82,4,3.135034084
"1502",1693,33,2,3.44
"1503",1398,18,4,0
"1504",943,78,4,2.346905231
"1505",1942,39,4,0.262511969
"1506",1934,83,4,0
"1507",1027,83,2,2.4
"1508",3805,17,2,1.6400001
"1509",989,64,4,3
"1510",260,43,1,3.72
"1511",1053,52,2,2.4
"1512",2223,91,3,3.92
"1513",4447,5,2,3.210176468
"1514",3999,52,4,0.875458479
"1515",2901,19,2,1.8399999
"1516",3055,35,4,2.76
"1517",1115,19,2,4
"1518",2594,60,4,4
"1519",635,23,2,1.599959612
"1520",3066,97,2,0.79999995
"1521",3553,73,2,2.1599998
"1522",1949,84,4,3.48
"1523",8,74,4,1.656724215
"1524",682,10,4,3.88
"1525",4684,3,2,3
"1526",1910,80,3,3.987580299
"1527",623,66,2,3.92
"1528",3529,33,4,2.182155132
"1529",749,39,2,3.817398548
"1530",973,33,2,3.44
"1531",572,54,4,3.96
"1532",2861,17,4,3.96
"1533",1360,19,2,2.8
"1534",664,23,2,2
"1535",3705,24,2,3.474902153
"1536",622,22,4,2.12
"1537",4097,34,4,1.3599999
"1538",338,24,2,2.6399999
"1539",166,82,4,2
"1540",4073,78,4,3.683806658
"1541",161,32,4,2.301270008
"1542",1906,54,4,0.786944389
"1543",3643,80,4,4
"1544",576,33,3,3.457108498
"1545",3558,33,4,3.92
"1546",103,60,2,3.727282047
"1547",3820,94,4,3.353544712
"1548",1200,44,2,3.538522005
"1549",4413,97,1,2.56375432
"1550",182,11,2,3.96
"1551",1082,20,2,3.976367474
"1552",534,62,2,3.579611778
"1553",278,59,2,3
"1554",1038,81,2,4
"1555",2869,33,4,2
"1556",4141,82,2,2.937342644
"1557",1672,23,2,2.4
"1558",2124,78,4,2
"1559",2488,47,4,3.96
"1560",4412,52,2,2.3600001
"1561",1953,13,4,3.12
"1562",2816,68,4,2.671303272
"1563",3421,10,4,1.96
"1564",3858,64,2,3.565130711
"1565",3832,7,2,2.986037731
"1566",1004,17,2,0.020160198
"1567",2650,34,4,3.96
"1568",4308,39,4,2.265399456
"1569",181,75,4,1.76
"1570",4371,83,2,3.4
"1571",69,39,4,1.1199999
"1572",4171,84,2,4
"1573",2020,89,4,3.751425266
"1574",1622,19,2,1.96
"1575",1025,78,4,1.8399999
"1576",3283,83,3,0.847713947
"1577",3036,55,4,3.6399999
"1578",3564,67,2,1.795331717
"1579",4511,64,4,3.28
"1580",843,38,2,3.92
"1581",2188,95,4,1
"1582",3674,52,4,1.571361542
"1583",3199,34,2,0.864123821
"1584",855,46,4,1.349721909
"1585",2838,59,4,3.348078251
"1586",2919,59,4,0.859238863
"1587",357,52,2,0.412728548
"1588",3946,39,2,3.731529713
"1589",3813,14,4,3.764258623
"1590",1791,15,4,1
"1591",481,46,2,2.610919476
"1592",1611,43,4,3.12
"1593",2937,2,4,0.8800001
"1594",947,24,2,0
"1595",2568,5,4,0.03999996
"1596",1635,39,2,1.44
"1597",3114,90,2,1.6400001
"1598",2261,75,4,3.909209967
"1599",4301,55,2,2.1599998
"1600",396,22,4,3.688547611
"1601",1318,33,2,2.456420422
"1602",2312,96,2,3.584701061
"1603",1488,57,1,3.683806658
"1604",378,59,4,1.4000001
"1605",1144,97,2,3.92
"1606",1615,83,2,1.970612288
"1607",166,51,4,2
"1608",648,17,4,2
"1609",1298,80,2,1
"1610",4446,54,4,1.290643215
"1611",565,23,2,2.3600001
"1612",583,17,2,3.24
"1613",4510,85,1,3.16
"1614",158,66,4,3.96
"1615",1382,59,4,4
"1616",3226,97,1,3.48
"1617",1859,96,2,0
"1618",2800,85,4,3.2
"1619",3689,33,2,4
"1620",1077,14,4,1
"1621",2615,46,3,0.417665005
"1622",2845,17,3,3.12
"1623",1624,36,4,3.142550945
"1624",3000,80,2,4
"1625",1353,39,2,2.409770012
"1626",2645,17,2,2.6
"1627",377,83,1,3.6
"1628",1773,49,2,2.320150852
"1629",3158,75,4,3.035211325
"1630",3496,17,4,4
"1631",1904,18,4,2
"1632",3593,9,2,1.284419298
"1633",4104,39,2,2.808045864
"1634",2534,35,4,3.2
"1635",4030,44,2,0
"1636",3140,38,4,2.494282484
"1637",2082,10,4,3.92
"1638",4225,78,2,3.185127497
"1639",2257,33,4,1.038026333
"1640",4594,39,2,4
"1641",3018,66,1,4
"1642",2242,54,3,3.76
"1643",2449,69,2,2.256187916
"1644",1289,33,2,1.944276571
"1645",3345,78,3,2.6799998
"1646",2404,0,2,3.139889956
"1647",2248,98,4,3.6399999
"1648",4399,73,2,3.394231796
"1649",3766,11,4,2.44
"1650",3699,39,4,3.691483498
"1651",78,19,4,2
"1652",1293,51,1,2.278247833
"1653",4348,34,4,2
"1654",2808,59,1,2.324548244
"1655",4629,43,2,3.24
"1656",1330,33,4,4
"1657",3433,33,4,3.28
"1658",829,33,3,2.8
"1659",2382,52,1,2.265399456
"1660",3754,10,4,2.6399999
"1661",4210,81,2,1.808247805
"1662",511,14,2,3
"1663",1154,21,4,4
"1664",256,80,4,1.0799999
"1665",1691,92,4,2.986037731
"1666",1048,6,1,4
"1667",2433,22,4,0.119947195
"1668",4527,63,2,1.973210573
"1669",3374,17,4,4
"1670",2957,92,4,1.874963045
"1671",1892,67,4,2.966676712
"1672",4271,33,2,3.92
"1673",3541,55,2,2.28
"1674",94,20,4,3
"1675",4547,54,2,4
"1676",1205,72,1,0
"1677",3612,90,4,1.8399999
"1678",3738,12,1,1.96
"1679",3632,60,2,3
"1680",4487,23,4,4
"1681",619,30,2,2.88
"1682",239,90,2,1.8399999
"1683",704,46,2,1.96
"1684",4228,67,3,1.483508348
"1685",810,82,2,2
"1686",3220,14,4,1.04
"1687",1663,46,4,1.5999999
"1688",2185,26,4,3.2
"1689",2190,17,4,3
"1690",1263,87,2,4
"1691",2874,28,2,0
"1692",1131,92,2,2.88
"1693",2503,7,2,3.868142366
"1694",2943,46,4,1.467449665
"1695",1830,53,2,2
"1696",2093,80,4,2.708488941
"1697",195,66,4,4
"1698",3557,23,2,0.9390378
"1699",1711,80,2,0.48000002
"1700",932,97,4,2.52
"1701",1762,52,1,1.738219023
"1702",3936,15,4,1.8800001
"1703",2350,80,4,0.013153791
"1704",4288,97,4,1.539691925
"1705",1100,32,4,1.571361542
"1706",4244,4,2,1.44
"1707",2438,23,4,3
"1708",2574,39,3,3.4
"1709",1586,38,2,3.6399999
"1710",2227,46,2,4
"1711",372,71,2,2
"1712",2825,20,4,2.366711378
"1713",3233,4,4,2.52
"1714",2008,52,2,1.48
"1715",3890,73,2,2
"1716",1506,60,2,1.185286522
"1717",4641,52,2,2.370476723
"1718",2999,95,4,3.604445934
"1719",797,40,2,1.56
"1720",1116,86,4,1.98738265
"1721",3709,66,2,3.014702559
"1722",766,73,2,1.44
"1723",1745,9,2,2.3200002
"1724",2228,69,2,2.6399999
"1725",2204,46,4,3
"1726",206,80,2,3.138429165
"1727",215,97,2,2.456420422
"1728",2076,82,4,0.13943553
"1729",702,8,4,4
"1730",2089,64,2,1
"1731",2846,60,4,4
"1732",1049,69,4,0.039522171
"1733",4511,78,4,2
"1734",3868,88,4,3
"1735",68,60,2,3.6
"1736",1013,37,2,2.6399999
"1737",2707,64,2,0.48000002
"1738",3170,48,4,2.4
"1739",1831,23,4,4
"1740",3367,59,4,3.92
"1741",867,46,2,1.9200001
"1742",1428,52,2,3.065310478
"1743",3553,17,4,2
"1744",3357,35,4,2.926811218
"1745",294,39,2,0
"1746",2429,10,2,3
"1747",3230,69,4,1.3199999
"1748",586,24,4,3.12
"1749",5,51,4,3.96
"1750",4557,53,2,0
"1751",109,12,4,1
"1752",4022,59,4,2.996773005
"1753",894,33,2,2
"1754",661,9,4,3.04
"1755",222,17,2,3.688547611
"1756",1154,26,2,3.343138695
"1757",3160,33,2,1.72
"1758",4612,68,2,2.052054882
"1759",3833,32,4,3.461194992
"1760",4702,81,4,3.71130085
"1761",4535,36,4,3.651929855
"1762",3978,10,2,2
"1763",1802,52,4,0
"1764",3139,17,2,3
"1765",4636,6,4,2.74346137
"1766",2508,95,1,0
"1767",579,59,4,3.690564632
"1768",4377,59,2,2.312734127
"1769",1185,99,4,3.741508722
"1770",2082,34,2,4
"1771",3306,64,4,1.8
"1772",2571,69,2,3.706187725
"1773",2436,52,2,0.915154457
"1774",2832,53,4,2.510417223
"1775",2315,33,2,1.56
"1776",29,52,3,1
"1777",581,33,4,0
"1778",42,52,2,4
"1779",4592,24,4,3.11575222
"1780",1851,54,3,2.260131836
"1781",2493,52,2,3.4
"1782",1284,61,2,1.257009983
"1783",1618,54,4,3.16
"1784",3421,32,4,1.256701946
"1785",2022,36,3,1.572921515
"1786",990,33,4,1.48
"1787",3881,52,4,0.9200001
"1788",1240,80,2,4
"1789",3358,39,4,1.035830021
"1790",3563,59,4,1.56
"1791",4080,53,2,4
"1792",2424,52,2,2.937342644
"1793",4470,84,2,3.96
"1794",3475,97,1,1.738219023
"1795",4129,64,4,2.4
"1796",623,51,4,0.72
"1797",3667,14,4,3.781867743
"1798",2029,33,4,2.72
"1799",4571,67,2,2.354933977
"1800",2573,54,4,4
"1801",2541,69,4,1
"1802",2847,80,4,2.704202652
"1803",2495,56,4,1.4000001
"1804",4603,66,4,3.598856926
"1805",3584,23,2,3.4
"1806",2644,97,2,1.9200001
"1807",1512,70,4,1.96
"1808",1423,97,4,4
"1809",474,71,2,4
"1810",4273,96,2,2.28
"1811",2078,39,2,1.163066626
"1812",3077,33,2,2.2
"1813",204,84,4,0.693882704
"1814",1,79,3,3.3600001
"1815",3168,55,2,3.92
"1816",724,92,4,3.846867561
"1817",2888,60,4,3.088182449
"1818",1317,92,2,0.31999993
"1819",2078,8,2,2.243603468
"1820",1541,33,2,3.642474651
"1821",3496,35,2,3.04
"1822",3781,19,4,3.04
"1823",2687,87,2,2.334376335
"1824",2946,16,2,1.8399999
"1825",3183,39,4,2.106235027
"1826",478,33,2,3.006117105
"1827",1259,33,4,2.48
"1828",31,72,4,1.6800001
"1829",295,75,4,3.96
"1830",1560,72,4,2.8400002
"1831",4240,50,4,2.28
"1832",2789,83,2,2
"1833",4450,52,2,1
"1834",3160,34,3,2.482489824
"1835",367,46,4,3.32
"1836",3243,52,2,1.8
"1837",1106,64,4,0
"1838",1937,14,4,0.265174866
"1839",2993,95,4,0.9200001
"1840",738,66,2,2.52
"1841",4019,56,3,0
"1842",4399,52,2,3
"1843",449,66,4,3.761288166
"1844",4658,52,4,2.52
"1845",828,7,4,2.24
"1846",4255,46,4,3.336578846
"1847",3834,33,4,1.48
"1848",4533,43,4,1
"1849",4315,46,2,3.590716124
"1850",2689,74,2,3.28
"1851",2902,52,2,2
"1852",3176,22,1,1.080724239
